collection [http://www.w3.org/2004/02/skos/core#definition];name [http://www.w3.org/2004/02/skos/core#narrower];definition [Entity];description [http://www.w3.org/2004/02/skos/core#broader];http://www.w3.org/2004/02/skos/core#prefLabel;http://www.w3.org/2004/02/skos/core#note
'http://w3id.org/glosis/model/procedure/organicMatterProcedure';'OrgM_calcul-oc1.73';http://w3id.org/glosis/model/procedure/organicMatterProcedure-OrgM_calcul-oc1.73;'Organic carbon * 1,73';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'OrgM_calcul-oc1.73'
'http://w3id.org/glosis/model/procedure/availableWaterHoldingCapacityProcedure';'PAWHC_calcul-fc100wp';http://w3id.org/glosis/model/procedure/availableWaterHoldingCapacityProcedure-PAWHC_calcul-fc100wp;'Plant available water holding capacity of the soil fine earth fraction, calculated with field capacity defined at 100 cm (pF 2.0)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'PAWHC_calcul-fc100wp'
'http://w3id.org/glosis/model/procedure/availableWaterHoldingCapacityProcedure';'PAWHC_calcul-fc200wp';http://w3id.org/glosis/model/procedure/availableWaterHoldingCapacityProcedure-PAWHC_calcul-fc200wp;'Plant available water holding capacity of the soil fine earth fraction, calculated with field capacity defined at 200 cm (pF 2.3)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'PAWHC_calcul-fc200wp'
'http://w3id.org/glosis/model/procedure/availableWaterHoldingCapacityProcedure';'PAWHC_calcul-fc300wp';http://w3id.org/glosis/model/procedure/availableWaterHoldingCapacityProcedure-PAWHC_calcul-fc300wp;'Plant available water holding capacity of the soil fine earth fraction, calculated with field capacity defined at 300 cm (pF 2.5)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'PAWHC_calcul-fc300wp'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2;'pHCaCl2 (soil reaction) in a soil/CaCl2 solution (0.01-1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHCaCl2'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2_ratio1-1';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2_ratio1-1;'pHCaCl2 (soil reaction) in 1:1 soil/1 M CaCl2 solution (1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHCaCl2_ratio1-1'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2_ratio1-10';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2_ratio1-10;'pHCaCl2 (soil reaction) in 1:10 soil/CaCl2 solution (0.01-1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHCaCl2_ratio1-10'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2_ratio1-2';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2_ratio1-2;'pHCaCl2 (soil reaction) in 1:2 soil/CaCl2 solution (0.01-1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHCaCl2_ratio1-2'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2_ratio1-2.5';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2_ratio1-2.5;'pHCaCl2 (soil reaction) in 1:2.5 soil/CaCl2 solution (0.01-1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHCaCl2_ratio1-2.5'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2_ratio1-5';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2_ratio1-5;'pHCaCl2 (soil reaction) in 1:5 soil/CaCl2 solution (0.01-1 M)';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHCaCl2_ratio1-5'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHCaCl2_sat';http://w3id.org/glosis/model/procedure/pHProcedure-pHCaCl2_sat;'pHCaCl2 (soil reaction) in saturated paste';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHCaCl2_sat'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O;'pHH2O (soil reaction) in a soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_ratio1-1';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_ratio1-1;'pHH2O (soil reaction) in 1:1 soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_ratio1-1'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_ratio1-10';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_ratio1-10;'pHH2O (soil reaction) in 1:10 soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_ratio1-10'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_ratio1-2';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_ratio1-2;'pHH2O (soil reaction) in 1:2 soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_ratio1-2'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_ratio1-2.5';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_ratio1-2.5;'pHH2O (soil reaction) in 1:2.5 soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_ratio1-2.5'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_ratio1-5';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_ratio1-5;'pHH2O (soil reaction) in 1:5 soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_ratio1-5'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_sat';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_sat;'pHH2O (soil reaction) in water saturated paste';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_sat'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHH2O_unkn-spec';http://w3id.org/glosis/model/procedure/pHProcedure-pHH2O_unkn-spec;'Spectrally measured and converted to pHH2O (soil reaction) in unknown soil/water solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHH2O_unkn-spec'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHKCl';http://w3id.org/glosis/model/procedure/pHProcedure-pHKCl;'pHKCl (soil reaction) in a soil/KCl solution (0.01-1 M)';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHKCl'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHKCl_ratio1-1';http://w3id.org/glosis/model/procedure/pHProcedure-pHKCl_ratio1-1;'pHKCl (soil reaction) in 1:1 soil/KCl solution (1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHKCl_ratio1-1'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHKCl_ratio1-10';http://w3id.org/glosis/model/procedure/pHProcedure-pHKCl_ratio1-10;'pHKCl (soil reaction) in 1:10 soil/KCl solution (0.01-1 M)';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'pHKCl_ratio1-10'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHKCl_ratio1-2';http://w3id.org/glosis/model/procedure/pHProcedure-pHKCl_ratio1-2;'pHKCl (soil reaction) in 1:2 soil/KCl solution (0.01-1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHKCl_ratio1-2'
'http://w3id.org/glosis/model/procedure/pHProcedure';'pHKCl_ratio1-2.5';http://w3id.org/glosis/model/procedure/pHProcedure-pHKCl_ratio1-2.5;'pHKCl (soil reaction) in 1:2.5 soil/KCl solution (0.01-1 M)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'pHKCl_ratio1-2.5'
